network_id,timestamp,pressure,flow_rate,lat,lng,ph,turbidity,conductivity,dissolved_oxygen,temperature,pipe_condition,age_years,material,diameter,last_inspection,efficiency_score,reliability_index,water_loss_percentage,customer_satisfaction,response_time_minutes
network_010,2025-07-07T05:04:15.955978,4.66,75.75,40.038835,-94.23346,6.63,4.15,581.0,8.9,21.2,excellent,18,cast_iron,320.0,2024-12-25T15:04:15.976556,86.0,0.932,13.6,72.5,62.0
network_014,2025-07-07T06:04:15.955978,6.03,27.44,37.460918,-117.804052,8.19,3.67,412.0,11.4,19.6,poor,36,steel,391.0,2024-12-22T15:04:15.976573,81.5,0.983,5.5,85.4,71.0
network_008,2025-07-07T07:04:15.955978,5.17,56.32,39.984767,-97.061356,6.53,3.47,445.0,10.7,21.5,good,33,concrete,226.0,2024-07-15T15:04:15.976590,94.3,0.935,16.6,89.1,44.0
network_014,2025-07-07T08:04:15.955978,4.96,77.82,38.145343,-99.411894,8.3,4.47,565.0,9.9,19.0,excellent,17,PVC,321.0,2024-10-09T15:04:15.976606,82.2,0.952,16.0,70.6,78.0
network_013,2025-07-07T09:04:15.955978,3.83,77.7,25.000163,-114.628515,8.48,3.96,589.0,6.2,16.5,poor,16,HDPE,129.0,2024-11-11T15:04:15.976622,90.6,0.932,13.8,74.4,53.0
network_012,2025-07-07T10:04:15.955978,3.0,44.75,25.884988,-110.070588,6.99,3.19,770.0,8.7,21.6,poor,50,HDPE,146.0,2024-10-02T15:04:15.976639,83.2,0.925,23.4,87.3,25.0
network_015,2025-07-07T11:04:15.955978,6.68,33.15,48.66678,-99.885857,6.99,2.01,585.0,11.1,17.3,excellent,31,PVC,308.0,2024-09-18T15:04:15.976659,80.9,0.804,7.2,80.2,58.0
network_020,2025-07-07T12:04:15.955978,5.3,78.98,32.583396,-89.824188,8.23,4.37,744.0,8.8,22.9,good,35,HDPE,334.0,2024-09-24T15:04:15.976676,78.5,0.887,7.7,94.6,89.0
network_012,2025-07-07T13:04:15.955978,5.6,84.06,43.021146,-115.428652,8.47,2.3,377.0,6.9,19.9,fair,28,HDPE,137.0,2024-09-24T15:04:15.976743,82.9,0.921,8.5,81.9,58.0
network_018,2025-07-07T14:04:15.955978,6.43,16.57,32.275714,-71.249866,6.56,3.92,794.0,7.4,21.9,poor,28,HDPE,583.0,2024-12-10T15:04:15.976762,88.1,0.91,13.7,77.8,107.0
network_008,2025-07-07T15:04:15.955978,4.99,11.38,38.853909,-103.454949,7.78,0.75,442.0,7.0,21.3,excellent,26,cast_iron,155.0,2024-09-01T15:04:15.976779,82.7,0.903,20.6,78.0,87.0
network_008,2025-07-07T16:04:15.955978,3.24,82.91,48.763477,-95.978798,7.02,0.51,500.0,8.8,20.8,good,11,PVC,594.0,2024-07-14T15:04:15.976796,79.6,0.937,15.6,82.8,112.0
network_009,2025-07-07T17:04:15.955978,5.71,90.8,40.781705,-102.320367,6.89,3.97,726.0,8.6,18.6,fair,22,concrete,497.0,2024-07-24T15:04:15.976815,92.3,0.807,8.9,85.4,119.0
network_014,2025-07-07T18:04:15.955978,3.84,49.04,28.903849,-84.984614,7.84,1.05,417.0,9.7,18.9,good,48,HDPE,388.0,2025-04-18T15:04:15.976832,73.8,0.987,9.5,72.7,78.0
network_010,2025-07-07T19:04:15.955978,3.83,44.22,34.320276,-102.181565,7.65,1.06,618.0,10.7,20.5,poor,26,cast_iron,308.0,2025-03-09T15:04:15.976852,94.7,0.933,12.3,79.9,60.0
network_008,2025-07-07T20:04:15.955978,3.39,37.08,36.757789,-70.536088,8.08,1.99,785.0,6.4,15.8,good,36,PVC,429.0,2024-08-11T15:04:15.976867,88.0,0.963,24.6,85.4,58.0
network_012,2025-07-07T21:04:15.955978,4.87,29.65,26.700083,-90.696146,7.5,1.92,709.0,8.0,16.8,poor,33,HDPE,146.0,2024-10-14T15:04:15.976883,70.3,0.885,6.7,94.2,110.0
network_018,2025-07-07T22:04:15.955978,5.59,15.85,29.990428,-88.298538,7.38,3.31,691.0,11.7,20.7,excellent,44,cast_iron,385.0,2025-06-27T15:04:15.976901,87.6,0.834,9.3,77.5,98.0
network_015,2025-07-07T23:04:15.955978,5.65,72.79,49.235422,-93.883051,7.3,3.85,673.0,10.2,16.4,excellent,26,PVC,340.0,2025-05-05T15:04:15.976917,86.1,0.929,20.1,83.4,39.0
network_001,2025-07-08T00:04:15.955978,6.79,47.55,41.488714,-102.357624,7.75,4.04,778.0,7.4,20.9,fair,45,cast_iron,333.0,2024-09-20T15:04:15.976933,94.5,0.886,14.9,73.9,20.0
network_014,2025-07-08T01:04:15.955978,4.72,84.07,27.299809,-110.083214,8.1,0.37,653.0,9.7,23.8,poor,21,steel,498.0,2025-02-05T15:04:15.976951,86.4,0.945,8.8,94.1,91.0
network_014,2025-07-08T02:04:15.955978,6.8,96.05,38.898771,-99.448615,7.97,0.06,240.0,11.9,23.4,poor,44,concrete,115.0,2025-06-12T15:04:15.976968,77.9,0.828,10.5,90.7,17.0
network_007,2025-07-08T03:04:15.955978,4.78,46.88,49.56693,-96.159741,7.32,0.18,558.0,10.3,17.9,good,18,concrete,365.0,2025-07-02T15:04:15.976984,76.4,0.896,22.8,91.3,66.0
network_013,2025-07-08T04:04:15.955978,5.51,80.03,34.627352,-80.601097,8.35,3.73,246.0,11.0,23.2,fair,16,cast_iron,132.0,2024-08-12T15:04:15.977003,71.7,0.983,24.1,89.0,80.0
network_014,2025-07-08T05:04:15.955978,6.04,86.08,37.793708,-113.710788,7.1,4.23,459.0,6.5,23.6,poor,35,HDPE,160.0,2024-12-10T15:04:15.977019,71.8,0.908,6.9,93.8,78.0
network_006,2025-07-08T06:04:15.955978,4.63,74.69,41.503919,-76.278696,8.5,4.99,245.0,7.1,19.6,fair,25,cast_iron,433.0,2025-03-09T15:04:15.977035,87.4,0.913,14.6,88.3,101.0
network_014,2025-07-08T07:04:15.955978,5.99,53.46,43.747352,-117.837102,8.11,1.77,714.0,8.0,17.5,good,22,steel,529.0,2024-12-12T15:04:15.977051,93.9,0.881,13.6,80.4,21.0
network_007,2025-07-08T08:04:15.955978,3.58,81.71,30.28876,-77.929012,7.73,2.1,505.0,6.2,24.5,good,38,steel,112.0,2024-09-27T15:04:15.977068,81.0,0.9,12.6,72.8,113.0
network_004,2025-07-08T09:04:15.955978,4.08,34.81,49.232927,-87.473527,7.05,1.99,471.0,6.2,15.6,excellent,13,steel,283.0,2024-10-17T15:04:15.977084,70.3,0.851,7.5,74.2,61.0
network_010,2025-07-08T10:04:15.955978,3.81,36.29,25.525661,-101.263221,7.99,0.2,596.0,6.5,16.6,excellent,38,cast_iron,109.0,2025-06-22T15:04:15.977102,84.1,0.964,17.8,79.5,18.0
network_016,2025-07-08T11:04:15.955978,6.69,99.17,38.588628,-91.645862,8.45,1.31,283.0,11.3,20.4,fair,24,HDPE,203.0,2025-01-16T15:04:15.977118,94.8,0.892,7.2,73.2,102.0
network_012,2025-07-08T12:04:15.955978,5.36,96.56,34.152318,-98.305054,6.62,4.33,256.0,8.8,17.7,good,34,concrete,556.0,2025-02-06T15:04:15.977136,71.1,0.957,8.1,74.0,75.0
network_009,2025-07-08T13:04:15.955978,4.23,89.37,33.949966,-116.466834,8.48,0.83,621.0,9.8,20.0,fair,29,cast_iron,278.0,2024-11-07T15:04:15.977152,75.9,0.809,11.8,80.7,89.0
network_008,2025-07-08T14:04:15.955978,5.24,71.83,34.800863,-81.352935,6.92,1.83,749.0,9.3,19.0,fair,18,cast_iron,216.0,2025-05-27T15:04:15.977168,78.7,0.809,6.6,79.1,52.0
network_011,2025-07-08T15:04:15.955978,4.53,22.19,46.014297,-77.488239,7.65,4.13,656.0,8.0,23.5,good,25,PVC,214.0,2025-02-22T15:04:15.977184,88.7,0.846,16.1,73.4,76.0
network_006,2025-07-08T16:04:15.955978,5.32,80.63,44.194852,-88.748042,8.06,0.24,313.0,11.5,23.5,excellent,26,cast_iron,272.0,2025-07-07T15:04:15.977202,72.6,0.915,17.3,75.7,95.0
network_005,2025-07-08T17:04:15.955978,3.55,56.87,39.771381,-87.42106,7.61,2.84,219.0,6.1,15.7,fair,32,HDPE,585.0,2025-05-06T15:04:15.977220,80.2,0.941,12.0,83.7,100.0
network_003,2025-07-08T18:04:15.955978,6.38,40.16,48.148449,-78.863998,8.17,3.11,288.0,11.7,23.0,poor,35,HDPE,427.0,2024-09-25T15:04:15.977238,78.4,0.94,7.0,85.3,61.0
network_008,2025-07-08T19:04:15.955978,5.25,78.15,25.828486,-79.342895,7.18,3.75,415.0,11.8,23.9,poor,10,PVC,342.0,2025-04-12T15:04:15.977255,81.0,0.873,21.5,72.5,71.0
network_015,2025-07-08T20:04:15.955978,6.99,83.38,30.263121,-99.62947,7.42,1.01,402.0,7.6,24.9,poor,8,cast_iron,381.0,2025-06-27T15:04:15.977275,76.5,0.841,22.6,71.9,116.0
network_012,2025-07-08T21:04:15.955978,5.38,26.9,33.302469,-87.346258,7.76,1.33,292.0,10.9,17.8,good,33,steel,104.0,2024-11-25T15:04:15.977292,78.6,0.87,12.1,90.8,71.0
network_015,2025-07-08T22:04:15.955978,3.62,81.9,27.960594,-72.134582,7.32,3.26,535.0,9.2,24.3,poor,12,HDPE,373.0,2024-08-09T15:04:15.977308,82.3,0.821,11.4,84.3,79.0
network_007,2025-07-08T23:04:15.955978,5.08,36.45,44.297845,-113.376599,7.36,1.36,712.0,8.8,18.7,excellent,9,HDPE,510.0,2025-03-06T15:04:15.977325,92.6,0.985,23.9,84.8,54.0
network_015,2025-07-09T00:04:15.955978,6.95,64.69,40.730472,-73.33285,7.35,0.86,481.0,7.5,16.7,fair,33,cast_iron,511.0,2025-03-23T15:04:15.977342,89.1,0.821,24.0,94.5,70.0
network_015,2025-07-09T01:04:15.955978,3.36,65.05,41.722945,-81.747467,8.28,4.88,254.0,7.1,21.6,poor,40,PVC,540.0,2025-05-07T15:04:15.977358,87.0,0.824,21.7,90.1,77.0
network_020,2025-07-09T02:04:15.955978,4.87,61.45,36.685459,-111.22204,7.56,1.47,519.0,6.5,19.1,poor,8,concrete,180.0,2024-10-28T15:04:15.977374,88.2,0.976,15.7,80.3,99.0
network_003,2025-07-09T03:04:15.955978,6.94,85.28,49.896606,-116.592868,7.94,3.93,386.0,11.1,18.3,excellent,11,steel,369.0,2025-04-18T15:04:15.977391,73.6,0.936,10.5,77.3,24.0
network_019,2025-07-09T04:04:15.955978,4.46,90.04,28.865935,-110.405092,7.65,1.4,632.0,10.2,16.7,excellent,16,HDPE,381.0,2024-12-27T15:04:15.977410,90.3,0.976,23.4,80.7,118.0
network_016,2025-07-09T05:04:15.955978,4.21,51.3,40.443464,-75.933177,6.84,3.54,606.0,9.5,21.8,excellent,19,PVC,548.0,2025-06-11T15:04:15.977430,75.2,0.927,11.1,73.8,54.0
network_020,2025-07-09T06:04:15.955978,3.06,49.91,35.798702,-117.37707,8.01,1.66,614.0,9.8,18.3,poor,32,concrete,525.0,2025-04-28T15:04:15.977459,78.8,0.806,17.6,84.1,16.0
network_007,2025-07-09T07:04:15.955978,4.94,94.08,36.923689,-102.080408,7.58,3.33,325.0,8.2,16.4,poor,10,concrete,491.0,2024-07-21T15:04:15.977572,72.2,0.873,8.0,73.0,99.0
network_013,2025-07-09T08:04:15.955978,4.57,33.65,28.866589,-92.503839,6.82,2.6,768.0,8.4,16.8,good,28,concrete,392.0,2024-11-01T15:04:15.977607,91.7,0.948,11.3,83.2,40.0
network_014,2025-07-09T09:04:15.955978,5.33,19.54,26.303462,-72.639363,6.84,4.65,375.0,10.9,15.2,good,9,cast_iron,128.0,2025-06-14T15:04:15.977636,92.6,0.977,23.9,73.8,39.0
network_012,2025-07-09T10:04:15.955978,5.99,46.17,26.001152,-102.351049,8.38,1.27,788.0,6.4,18.3,poor,16,HDPE,320.0,2024-07-21T15:04:15.977662,92.0,0.818,7.1,85.9,85.0
network_001,2025-07-09T11:04:15.955978,4.18,38.61,47.711635,-71.52276,6.82,0.19,316.0,8.9,16.8,fair,5,steel,505.0,2025-02-06T15:04:15.977688,76.3,0.898,10.9,70.0,68.0
network_012,2025-07-09T12:04:15.955978,6.52,82.54,49.190025,-71.203027,7.07,0.98,552.0,8.2,20.2,good,49,cast_iron,589.0,2024-10-11T15:04:15.977718,76.4,0.886,23.7,85.8,109.0
network_014,2025-07-09T13:04:15.955978,3.63,40.5,29.290866,-80.527957,7.29,2.43,613.0,7.2,23.2,poor,45,cast_iron,187.0,2025-02-25T15:04:15.977746,86.5,0.921,8.2,77.8,61.0
network_006,2025-07-09T14:04:15.955978,4.48,63.82,49.227219,-109.482612,8.09,0.86,259.0,10.8,16.3,fair,12,HDPE,240.0,2024-08-22T15:04:15.977784,78.1,0.888,8.8,88.2,49.0
network_001,2025-07-09T15:04:15.955978,5.22,40.23,44.81367,-111.280093,8.22,3.92,366.0,6.0,15.6,good,16,concrete,157.0,2025-02-20T15:04:15.977813,80.5,0.836,5.8,88.6,45.0
network_002,2025-07-09T16:04:15.955978,3.82,71.11,47.017004,-100.793301,8.09,2.63,296.0,10.6,18.6,excellent,19,PVC,310.0,2024-10-10T15:04:15.977841,92.7,0.882,15.0,87.9,102.0
network_005,2025-07-09T17:04:15.955978,5.97,88.36,32.569876,-105.596696,7.82,4.15,723.0,7.8,15.4,good,9,PVC,209.0,2025-01-04T15:04:15.977870,88.0,0.973,19.3,89.5,108.0
network_015,2025-07-09T18:04:15.955978,6.79,97.54,28.744886,-115.076355,6.79,1.76,645.0,6.7,17.7,excellent,13,PVC,135.0,2025-02-24T15:04:15.977897,91.8,0.858,24.5,91.2,118.0
network_016,2025-07-09T19:04:15.955978,4.36,35.53,39.132703,-92.721462,6.94,1.04,730.0,6.3,23.4,fair,27,concrete,337.0,2024-09-18T15:04:15.977922,71.7,0.889,10.8,85.0,91.0
network_012,2025-07-09T20:04:15.955978,4.62,54.89,48.147116,-97.921983,7.7,2.52,426.0,7.3,17.1,poor,18,cast_iron,200.0,2024-07-25T15:04:15.977949,82.0,0.826,24.0,82.4,74.0
network_003,2025-07-09T21:04:15.955978,5.84,39.42,26.343178,-116.173287,7.02,1.37,276.0,7.3,18.2,poor,7,cast_iron,338.0,2024-10-31T15:04:15.977980,82.7,0.876,7.3,78.7,22.0
network_017,2025-07-09T22:04:15.955978,3.1,97.93,42.269674,-79.874851,8.13,3.32,571.0,6.7,15.0,excellent,36,HDPE,454.0,2024-09-20T15:04:15.978010,72.5,0.865,18.7,81.7,81.0
network_007,2025-07-09T23:04:15.955978,5.89,24.81,38.149104,-71.970152,8.47,2.76,779.0,8.4,22.2,good,44,concrete,560.0,2025-04-02T15:04:15.978043,88.7,0.987,7.1,70.3,48.0
network_009,2025-07-10T00:04:15.955978,6.36,64.03,45.284102,-112.495614,6.84,2.55,271.0,7.8,21.6,poor,12,PVC,381.0,2025-04-10T15:04:15.978073,93.0,0.824,22.4,94.1,25.0
network_006,2025-07-10T01:04:15.955978,6.73,75.72,43.785887,-75.609067,7.2,3.68,492.0,7.6,19.7,fair,9,steel,429.0,2024-11-11T15:04:15.978289,74.6,0.861,18.1,73.0,37.0
network_013,2025-07-10T02:04:15.955978,6.96,74.22,45.920015,-80.206864,7.71,0.93,782.0,8.6,17.5,good,5,cast_iron,384.0,2025-06-04T15:04:15.978595,84.2,0.935,10.7,88.9,59.0
network_012,2025-07-10T03:04:15.955978,6.06,68.36,48.467495,-101.304112,7.96,3.56,368.0,6.8,20.7,good,29,concrete,299.0,2024-08-23T15:04:15.978627,92.1,0.926,21.7,85.8,54.0
network_018,2025-07-10T04:04:15.955978,6.96,86.96,37.459027,-85.35325,8.17,3.94,404.0,7.0,21.5,good,46,steel,486.0,2025-03-27T15:04:15.978656,86.7,0.835,21.2,79.4,74.0
network_018,2025-07-10T05:04:15.955978,3.81,93.93,45.962222,-115.599722,8.11,2.38,605.0,10.9,17.2,excellent,23,PVC,426.0,2024-07-30T15:04:15.978677,87.6,0.857,23.7,70.4,54.0
network_016,2025-07-10T06:04:15.955978,4.66,64.53,45.272746,-97.528783,7.43,0.02,259.0,7.6,16.2,poor,49,HDPE,233.0,2024-11-15T15:04:15.978695,84.1,0.843,23.7,83.4,50.0
network_020,2025-07-10T07:04:15.955978,5.33,57.91,33.65235,-91.155122,6.53,0.69,617.0,6.2,17.5,poor,20,cast_iron,283.0,2025-01-11T15:04:15.978755,92.8,0.879,13.5,74.7,100.0
network_006,2025-07-10T08:04:15.955978,5.47,39.49,29.142007,-83.191858,7.39,0.07,628.0,6.1,15.4,excellent,32,PVC,268.0,2024-07-21T15:04:15.978785,71.6,0.922,6.1,79.7,91.0
network_006,2025-07-10T09:04:15.955978,3.63,72.39,40.333892,-84.693501,6.57,0.16,292.0,8.5,20.4,good,50,PVC,540.0,2025-03-17T15:04:15.978814,87.0,0.851,24.8,94.8,53.0
network_003,2025-07-10T10:04:15.955978,3.25,57.68,30.371722,-111.15518,7.96,1.79,699.0,7.6,24.4,good,11,cast_iron,175.0,2025-06-25T15:04:15.978844,90.2,0.946,12.0,89.1,109.0
network_005,2025-07-10T11:04:15.955978,5.79,80.9,37.594995,-79.973582,6.56,2.41,609.0,8.6,21.9,excellent,39,cast_iron,502.0,2025-02-19T15:04:15.978884,71.3,0.891,8.7,84.0,91.0
network_012,2025-07-10T12:04:15.955978,5.42,71.87,47.009568,-112.850104,8.13,0.76,291.0,8.0,23.5,good,39,cast_iron,237.0,2024-11-30T15:04:15.978939,91.5,0.859,14.1,75.1,119.0
network_003,2025-07-10T13:04:15.955978,6.67,60.65,30.503806,-115.459037,8.42,2.32,456.0,7.4,19.2,fair,39,PVC,232.0,2025-03-31T15:04:15.978970,84.5,0.807,17.1,91.2,16.0
network_005,2025-07-10T14:04:15.955978,3.22,67.5,43.773706,-78.157785,7.48,2.4,231.0,6.6,17.7,poor,48,HDPE,226.0,2025-05-08T15:04:15.979062,91.3,0.8,12.1,82.4,21.0
network_002,2025-07-10T15:04:15.955978,6.94,19.75,33.571412,-78.430415,7.11,4.89,398.0,10.2,18.7,poor,27,HDPE,465.0,2025-03-20T15:04:15.979107,85.1,0.928,14.7,90.5,84.0
network_006,2025-07-10T16:04:15.955978,6.57,31.92,41.411629,-76.751951,7.58,3.13,352.0,7.3,22.8,good,6,PVC,179.0,2024-08-06T15:04:15.979134,92.6,0.983,7.7,78.0,116.0
network_008,2025-07-10T17:04:15.955978,3.23,69.23,40.46559,-109.125127,7.12,1.95,596.0,9.7,15.8,poor,42,HDPE,157.0,2025-06-25T15:04:15.979163,92.3,0.873,18.3,79.5,38.0
network_018,2025-07-10T18:04:15.955978,4.98,39.8,30.524772,-97.091666,7.74,1.75,711.0,8.9,23.5,good,36,HDPE,469.0,2024-11-08T15:04:15.979201,91.9,0.853,22.9,79.6,57.0
network_016,2025-07-10T19:04:15.955978,6.96,55.02,30.536883,-96.638593,6.97,0.8,507.0,11.4,17.0,excellent,46,concrete,145.0,2025-05-20T15:04:15.979226,87.2,0.843,17.8,92.0,15.0
network_020,2025-07-10T20:04:15.955978,6.66,16.19,45.088057,-95.907358,6.85,1.64,412.0,8.2,20.4,poor,5,steel,355.0,2025-01-17T15:04:15.979253,91.4,0.924,11.4,72.7,18.0
network_010,2025-07-10T21:04:15.955978,4.45,69.9,25.610707,-116.869469,7.68,2.49,776.0,10.9,15.4,fair,18,steel,367.0,2025-07-06T15:04:15.979282,75.3,0.955,5.7,77.8,58.0
network_009,2025-07-10T22:04:15.955978,5.15,74.18,41.73175,-101.804365,8.23,0.73,322.0,9.9,18.4,excellent,17,PVC,357.0,2024-09-15T15:04:15.979309,75.9,0.984,6.7,74.6,108.0
network_017,2025-07-10T23:04:15.955978,6.87,53.81,47.565384,-87.470235,7.04,0.45,569.0,11.9,19.0,poor,47,steel,261.0,2025-07-01T15:04:15.979345,78.9,0.837,21.8,83.1,72.0
network_018,2025-07-11T00:04:15.955978,5.44,82.73,28.190765,-97.92372,7.01,0.58,738.0,6.6,16.6,poor,20,cast_iron,397.0,2025-04-01T15:04:15.979378,81.2,0.883,19.4,72.2,68.0
network_016,2025-07-11T01:04:15.955978,5.8,22.85,34.825203,-70.073107,7.62,4.43,789.0,7.8,17.4,good,39,concrete,511.0,2024-11-29T15:04:15.979408,86.3,0.84,13.1,79.3,113.0
network_012,2025-07-11T02:04:15.955978,6.88,88.58,27.517655,-84.349131,6.62,1.87,349.0,9.5,21.1,excellent,31,concrete,558.0,2025-01-10T15:04:15.979436,91.2,0.899,6.6,85.2,117.0
network_007,2025-07-11T03:04:15.955978,5.79,23.62,45.272524,-106.852804,7.19,3.06,490.0,7.7,16.1,fair,32,cast_iron,535.0,2024-09-18T15:04:15.979468,87.1,0.941,13.7,88.7,33.0
network_016,2025-07-11T04:04:15.955978,5.19,75.53,35.644335,-103.235055,7.76,3.27,621.0,11.7,24.0,good,5,PVC,433.0,2024-11-24T15:04:15.979509,70.5,0.824,23.8,82.0,18.0
network_016,2025-07-11T05:04:15.955978,6.91,31.63,40.444287,-118.042346,7.07,3.4,772.0,11.2,19.6,poor,39,cast_iron,521.0,2024-11-21T15:04:15.979588,75.7,0.92,11.1,74.8,53.0
network_020,2025-07-11T06:04:15.955978,5.66,69.65,36.804426,-83.433365,6.56,2.22,601.0,8.3,17.8,excellent,48,concrete,547.0,2024-11-13T15:04:15.979638,90.3,0.981,18.6,74.3,64.0
network_019,2025-07-11T07:04:15.955978,4.49,91.34,30.99122,-90.488118,6.63,0.65,296.0,10.6,16.7,fair,41,concrete,528.0,2024-08-03T15:04:15.979675,77.1,0.952,11.8,75.7,44.0
network_018,2025-07-11T08:04:15.955978,4.14,74.24,25.261309,-79.181039,7.58,1.54,377.0,9.3,20.4,poor,34,steel,363.0,2025-05-07T15:04:15.979713,91.0,0.812,23.2,81.6,24.0
network_003,2025-07-11T09:04:15.955978,6.52,52.78,28.352817,-87.581304,6.51,1.2,700.0,11.0,23.2,poor,32,PVC,367.0,2025-01-25T15:04:15.981338,88.2,0.835,8.3,70.9,49.0
network_013,2025-07-11T10:04:15.955978,6.12,32.47,28.147323,-112.548371,7.09,3.49,487.0,6.4,23.1,good,17,steel,337.0,2024-11-17T15:04:15.981608,91.7,0.974,23.3,80.7,100.0
network_016,2025-07-11T11:04:15.955978,5.46,59.06,36.854145,-80.798047,7.37,2.03,309.0,6.3,22.8,fair,12,cast_iron,519.0,2025-02-21T15:04:15.981671,71.8,0.866,7.7,81.2,74.0
network_017,2025-07-11T12:04:15.955978,4.28,78.07,25.972949,-102.591902,6.63,0.04,592.0,8.8,20.2,good,27,PVC,376.0,2024-07-28T15:04:15.981707,94.2,0.834,11.8,89.2,91.0
network_012,2025-07-11T13:04:15.955978,6.43,86.81,27.025667,-97.813629,7.48,1.25,217.0,7.9,20.6,excellent,7,cast_iron,231.0,2024-12-09T15:04:15.981740,73.1,0.851,20.8,72.0,46.0
network_014,2025-07-11T14:04:15.955978,4.22,98.22,43.698482,-90.817357,8.01,1.16,602.0,8.4,21.9,poor,42,concrete,544.0,2025-06-15T15:04:15.981774,94.9,0.932,9.0,92.6,81.0
network_020,2025-07-11T15:04:15.955978,4.9,14.15,38.827268,-93.767028,7.44,0.97,612.0,10.8,22.8,excellent,34,concrete,488.0,2025-05-13T15:04:15.981808,91.2,0.911,14.7,93.8,82.0
network_010,2025-07-11T16:04:15.955978,4.83,70.41,42.107767,-93.129266,7.3,2.84,377.0,11.4,22.3,poor,15,HDPE,439.0,2025-02-04T15:04:15.981886,77.8,0.918,23.3,84.5,36.0
network_020,2025-07-11T17:04:15.955978,6.46,63.74,40.377319,-96.28968,7.59,4.81,608.0,10.6,20.7,fair,29,steel,300.0,2024-09-12T15:04:15.981918,89.3,0.884,10.6,78.7,89.0
network_003,2025-07-11T18:04:15.955978,4.68,69.65,29.959022,-110.41672,6.85,2.13,557.0,11.3,16.4,fair,13,HDPE,445.0,2025-01-19T15:04:15.981947,79.3,0.948,23.5,84.6,62.0
network_007,2025-07-11T19:04:15.955978,6.38,10.44,45.35457,-70.197014,7.01,0.81,573.0,8.7,17.5,fair,9,concrete,481.0,2024-09-04T15:04:15.981973,81.5,0.837,5.1,74.5,84.0
network_015,2025-07-11T20:04:15.955978,6.23,77.28,31.520557,-88.533738,7.04,4.29,461.0,8.9,19.0,poor,25,PVC,156.0,2025-04-04T15:04:15.982022,78.9,0.806,5.3,79.1,118.0
network_018,2025-07-11T21:04:15.955978,4.17,12.35,30.331923,-74.358892,7.96,1.73,678.0,9.2,23.0,excellent,10,cast_iron,499.0,2024-09-29T15:04:15.982063,70.4,0.831,18.0,70.3,112.0
network_017,2025-07-11T22:04:15.955978,6.51,54.16,46.787453,-74.432583,7.09,4.14,285.0,9.6,22.8,fair,37,HDPE,378.0,2025-02-22T15:04:15.982101,74.3,0.976,24.9,90.7,117.0
network_014,2025-07-11T23:04:15.955978,5.83,17.19,46.812072,-106.526468,6.74,3.34,233.0,9.2,19.8,poor,15,steel,213.0,2025-01-23T15:04:15.982130,89.8,0.823,15.2,89.8,59.0
network_020,2025-07-12T00:04:15.955978,4.18,17.02,42.170252,-70.806392,8.5,1.88,256.0,7.1,17.1,poor,25,PVC,218.0,2025-07-07T15:04:15.982170,92.0,0.854,11.6,72.0,54.0
network_007,2025-07-12T01:04:15.955978,4.82,53.63,29.539452,-97.380067,7.38,2.19,784.0,7.4,22.4,poor,44,PVC,387.0,2024-11-08T15:04:15.982208,89.8,0.966,6.1,89.0,48.0
network_004,2025-07-12T02:04:15.955978,3.0,33.61,49.237916,-118.261304,7.65,1.62,225.0,10.3,15.4,good,6,concrete,136.0,2024-09-30T15:04:15.982247,80.7,0.942,21.9,79.0,23.0
network_018,2025-07-12T03:04:15.955978,5.57,48.46,34.981665,-79.903086,7.61,1.56,687.0,8.6,18.0,fair,32,steel,254.0,2025-01-12T15:04:15.982283,89.7,0.809,10.7,78.1,78.0
network_003,2025-07-12T04:04:15.955978,5.49,41.34,30.955242,-90.176045,7.48,2.79,212.0,11.0,20.1,good,49,concrete,170.0,2024-07-15T15:04:15.982310,82.0,0.965,15.4,92.3,111.0
network_010,2025-07-12T05:04:15.955978,3.79,75.46,46.168397,-118.754273,8.37,1.11,323.0,8.7,24.9,excellent,49,HDPE,485.0,2024-10-29T15:04:15.982339,91.6,0.978,17.6,92.2,45.0
network_008,2025-07-12T06:04:15.955978,6.17,87.77,47.690272,-74.647309,7.68,0.63,692.0,11.8,16.4,excellent,28,steel,391.0,2025-03-04T15:04:15.982365,88.9,0.922,18.9,75.4,57.0
network_017,2025-07-12T07:04:15.955978,3.49,49.97,26.132299,-101.018896,6.55,4.13,401.0,9.2,18.4,good,38,HDPE,299.0,2024-10-09T15:04:15.982392,72.7,0.823,21.2,94.6,28.0
network_016,2025-07-12T08:04:15.955978,5.24,18.35,30.851717,-106.901911,8.05,3.37,650.0,9.3,19.9,good,23,PVC,146.0,2024-10-15T15:04:15.982440,84.4,0.93,7.3,80.9,23.0
network_017,2025-07-12T09:04:15.955978,6.91,68.97,43.153465,-110.625402,7.0,4.53,415.0,10.2,23.4,fair,44,PVC,157.0,2024-08-07T15:04:15.982468,79.4,0.985,13.6,82.1,60.0
network_018,2025-07-12T10:04:15.955978,4.98,65.69,34.662972,-118.015271,7.68,0.53,742.0,10.2,19.5,fair,26,cast_iron,364.0,2025-06-14T15:04:15.982511,83.0,0.881,20.3,70.7,99.0
network_005,2025-07-12T11:04:15.955978,5.67,69.29,40.207223,-73.829426,6.59,3.2,256.0,9.9,22.9,excellent,48,steel,214.0,2024-07-16T15:04:15.982544,82.9,0.877,5.8,78.9,16.0
